#<lower left points><upper right points>
(0.639738,0.701968)	(0.685369,0.733621)
(0.639738,0.733621)	(0.685369,0.737301)
(0.624466,0.733621)	(0.639738,0.737301)
(0.373668,0.189071)	(0.375423,0.231744)
(0.373668,0.231744)	(0.375423,0.256266)
(0.334407,0.231744)	(0.373668,0.256266)
(0.430904,0.341758)	(0.450373,0.371175)
(0.430904,0.371175)	(0.450373,0.378422)
(0.418919,0.371175)	(0.430904,0.378422)
(0.0916794,0.463701)	(0.0958592,0.648412)
(0.0916794,0.648412)	(0.0958592,0.679352)
(0.0907487,0.648412)	(0.0916794,0.679352)
(0.00457208,0.81128)	(0.025304,0.815086)
(0.00457208,0.815086)	(0.025304,0.835009)
(0,0.815086)	(0.00457208,0.835009)
(0.513554,0.723603)	(0.557418,0.733311)
(0.513554,0.733311)	(0.557418,0.78423)
(0.505478,0.733311)	(0.513554,0.78423)
(0.353467,0.178316)	(0.366129,0.185173)
(0.353467,0.185173)	(0.366129,0.189071)
(0.335472,0.185173)	(0.353467,0.189071)
(0.96218,0.921987)	(1,0.928389)
(0.96218,0.928389)	(1,0.938219)
(0.940144,0.928389)	(0.96218,0.938219)
(0.905178,0.661681)	(0.936615,0.668929)
(0.905178,0.668929)	(0.911533,0.670648)
(0.825893,0.668929)	(0.905178,0.673004)
(0.61545,0.49339)	(0.626698,0.494751)
(0.61545,0.494751)	(0.626698,0.510127)
(0.577646,0.494751)	(0.61545,0.510127)
(0.31521,0.885854)	(0.326566,0.894657)
(0.31521,0.894657)	(0.326566,0.9138)
(0.294204,0.894657)	(0.31521,0.9138)
(0.890762,0.360665)	(0.894755,0.409904)
(0.890762,0.409904)	(0.894755,0.411504)
(0.845923,0.409904)	(0.890762,0.411504)
(0.779543,0.680072)	(0.936615,0.685445)
(0.779543,0.685445)	(0.914534,0.686044)
(0.738694,0.685445)	(0.779543,0.688079)
(0.164156,0.535339)	(0.166385,0.570231)
(0.164156,0.570231)	(0.166385,0.6424)
(0.15954,0.570231)	(0.164156,0.6424)
(0.880206,0.637761)	(0.910371,0.651705)
(0.880206,0.651705)	(0.910371,0.655785)
(0.771015,0.651705)	(0.880206,0.655785)
(0.535849,0.987678)	(0.567103,0.995074)
(0.535849,0.995074)	(0.567103,0.995494)
(0.487151,0.995074)	(0.535849,0.995494)
(0.873485,0.58943)	(0.910371,0.613293)
(0.873485,0.613293)	(0.910371,0.615038)
(0.864549,0.613293)	(0.873485,0.615038)
(0.708354,0.362684)	(0.762621,0.362781)
(0.708354,0.362781)	(0.759641,0.387938)
(0.706858,0.362781)	(0.708354,0.400902)
(0.360948,0.00407679)	(0.361337,0.066096)
(0.360948,0.0737945)	(0.375423,0.111151)
(0.3495,0.0737945)	(0.360948,0.111151)
(0.418732,0.694343)	(0.479047,0.696549)
(0.418732,0.696549)	(0.479047,0.713639)
(0.40978,0.696549)	(0.418732,0.713639)
(0.667479,0.515275)	(0.701057,0.52555)
(0.667479,0.52555)	(0.686838,0.541529)
(0.664324,0.52555)	(0.664561,0.527153)
(0.586489,0.60798)	(0.605308,0.646004)
(0.586489,0.646004)	(0.605308,0.661681)
(0.550118,0.646004)	(0.586489,0.661681)
(0.228516,0.77667)	(0.258939,0.781322)
(0.228516,0.781322)	(0.258939,0.784547)
(0.22348,0.781322)	(0.228516,0.784547)
(0.0980903,0.463701)	(0.098249,0.557002)
(0.0980903,0.557002)	(0.098249,0.557481)
(0.0966655,0.557002)	(0.0980903,0.557481)
(0.643336,0)	(0.680782,0.0265542)
(0.643336,0.0265542)	(0.680782,0.0271244)
(0.607001,0.0265542)	(0.643336,0.0271244)
(0.290202,0.328553)	(0.292263,0.375979)
(0.290202,0.375979)	(0.292263,0.409582)
(0.287667,0.375979)	(0.290202,0.409582)
(0.429394,0.159247)	(0.437183,0.166462)
(0.429394,0.166462)	(0.437183,0.173168)
(0.412792,0.166462)	(0.429394,0.173168)
(0.420924,0.713639)	(0.458565,0.72304)
(0.420924,0.756362)	(0.479047,0.78423)
(0.375423,0.756362)	(0.417861,0.762297)
(0.610335,0.256022)	(0.611375,0.318569)
(0.610335,0.318569)	(0.611375,0.331631)
(0.607001,0.318569)	(0.610335,0.331631)
(0.65444,0.057943)	(0.655476,0.0722603)
(0.65444,0.149455)	(0.655801,0.175807)
(0.65428,0.149455)	(0.65444,0.175807)
(0.633819,0)	(0.643336,0.00589395)
(0.633819,0.00589395)	(0.643336,0.0265542)
(0.607001,0.00589395)	(0.629455,0.00968175)
(0.0161342,0.598841)	(0.0227203,0.659125)
(0.0161342,0.659125)	(0.0227203,0.677196)
(0.0135903,0.659125)	(0.0161342,0.677196)
(0.996519,0.840727)	(1,0.846682)
(0.996519,0.846682)	(1,0.85566)
(0.741232,0.846682)	(0.774049,0.846991)
(0.668221,0.0906865)	(0.6779,0.180384)
(0.668221,0.180384)	(0.6779,0.204649)
(0.658781,0.180384)	(0.668221,0.204649)
(0.214211,0.687299)	(0.217648,0.716219)
(0.214211,0.716219)	(0.217648,0.718829)
(0.165333,0.716219)	(0.214211,0.718829)
(0.170742,0.0716002)	(0.174322,0.0794763)
(0.170742,0.129784)	(0.198715,0.151557)
(0.16196,0.129784)	(0.170742,0.151557)
(0.877813,0.333389)	(0.897475,0.333589)
(0.877813,0.333589)	(0.897475,0.343666)
(0.771055,0.333589)	(0.877813,0.343666)
(0.340012,0.382962)	(0.340874,0.480843)
(0.340012,0.511644)	(0.350319,0.563742)
(0.328779,0.511644)	(0.340012,0.563742)
(0.480032,0.399193)	(0.516677,0.401483)
(0.480032,0.401483)	(0.511075,0.405871)
(0.478603,0.401483)	(0.480032,0.40817)
(0.494006,0.0491628)	(0.585548,0.0553818)
(0.494006,0.0553818)	(0.585548,0.057943)
(0.375423,0.0553818)	(0.494006,0.057943)
(0.53553,0.41528)	(0.598061,0.43113)
(0.53553,0.43113)	(0.598061,0.441314)
(0.511681,0.43113)	(0.53553,0.441314)
(0.564712,0.304279)	(0.607001,0.308736)
(0.564712,0.308736)	(0.607001,0.333264)
(0.519235,0.308736)	(0.529729,0.309152)
(0.265741,0.458435)	(0.269273,0.520762)
(0.265741,0.520762)	(0.269273,0.553292)
(0.261599,0.520762)	(0.265741,0.553292)
(0.100246,0.760562)	(0.11126,0.799769)
(0.100246,0.799769)	(0.11126,0.808445)
(0.0476041,0.799769)	(0.100246,0.808445)
(0.0651215,0.0146065)	(0.0768723,0.0166903)
(0.0651215,0.0166903)	(0.0768723,0.102457)
(0.0247224,0.0166903)	(0.0583276,0.101672)
(0.889064,0.535625)	(0.914974,0.548342)
(0.889064,0.548342)	(0.914974,0.580226)
(0.879688,0.548342)	(0.889064,0.580226)
(0.718896,0.95573)	(0.846621,0.956546)
(0.718896,0.956546)	(0.846621,0.959495)
(0.648859,0.956546)	(0.718896,0.959495)
(0.0272156,0.321074)	(0.0661527,0.353106)
(0.0272156,0.353106)	(0.0661527,0.407478)
(0.0246224,0.353106)	(0.0272156,0.407478)
(0.970806,0.61074)	(0.971242,0.649122)
(0.970806,0.649122)	(0.971242,0.661681)
(0.951503,0.649122)	(0.970806,0.661681)
(0.996044,0.863461)	(1,0.86675)
(0.996044,0.86675)	(1,0.867193)
(0.781398,0.86675)	(0.996044,0.867193)
(0.792129,0.867193)	(0.959186,0.868198)
(0.792129,0.868198)	(0.959186,0.869926)
(0.681019,0.868198)	(0.792129,0.869926)
(0.402509,0.49339)	(0.422023,0.525447)
(0.402509,0.525447)	(0.40666,0.553682)
(0.375423,0.525447)	(0.398144,0.538274)
(0.611103,0.0328239)	(0.667883,0.042866)
(0.611103,0.042866)	(0.667883,0.0462921)
(0.607001,0.042866)	(0.611103,0.0462921)
(0.676067,0.661681)	(0.684438,0.662148)
(0.676067,0.667462)	(0.745204,0.668007)
(0.627062,0.667462)	(0.676067,0.673004)
(0.16627,0.23353)	(0.199834,0.251739)
(0.16627,0.251739)	(0.199834,0.257778)
(0.163266,0.251739)	(0.16627,0.257778)
(0.782666,0.595385)	(0.806804,0.598656)
(0.782666,0.599158)	(0.8634,0.615038)
(0.75026,0.599158)	(0.782666,0.615038)
(0.519314,0.925377)	(0.573525,0.933161)
(0.519314,0.933161)	(0.573525,0.936438)
(0.507711,0.933161)	(0.519314,0.936438)
(0.257175,0.458435)	(0.261599,0.552416)
(0.257175,0.552416)	(0.261599,0.553292)
(0.247494,0.552416)	(0.257175,0.553292)
(0.945929,0.258593)	(0.949956,0.262424)
(0.945929,0.263713)	(0.950009,0.321592)
(0.939671,0.263713)	(0.945929,0.321592)
(0.127261,0.835009)	(0.13171,0.848214)
(0.127261,0.848214)	(0.13171,0.870869)
(0.0905656,0.848214)	(0.127261,0.870869)
(0.122421,0.67165)	(0.123333,0.68042)
(0.122421,0.68042)	(0.123333,0.685409)
(0.11126,0.68042)	(0.122421,0.685409)
(0.990652,0.723644)	(1,0.735983)
(0.990652,0.735983)	(1,0.764963)
(0.986142,0.735983)	(0.990652,0.764963)
(0.900125,0.0875356)	(0.921278,0.160633)
(0.900125,0.160633)	(0.921278,0.161087)
(0.892637,0.160633)	(0.900125,0.161087)
(0.825784,0.203318)	(0.829628,0.21184)
(0.825784,0.21184)	(0.829628,0.212799)
(0.730439,0.21184)	(0.825784,0.212799)
(0.629612,0.797135)	(0.66208,0.798287)
(0.629612,0.798287)	(0.66208,0.822427)
(0.624466,0.798287)	(0.629612,0.822427)
(0.92821,0.0784423)	(0.945471,0.0816432)
(0.92821,0.0926837)	(0.954553,0.108955)
(0.924071,0.0926837)	(0.92821,0.108955)
(0.813545,0.212799)	(0.829628,0.217717)
(0.813545,0.217717)	(0.829628,0.218173)
(0.729579,0.217717)	(0.813545,0.218173)
(0.707742,0.426606)	(0.712805,0.435729)
(0.707742,0.435729)	(0.712805,0.436549)
(0.69546,0.435729)	(0.707742,0.436549)
(0.0251078,0.407478)	(0.0269248,0.411666)
(0.0251078,0.411666)	(0.0269248,0.429362)
(0.00469314,0.411666)	(0.0251078,0.429362)
(0.52965,0.53105)	(0.550118,0.564289)
(0.52965,0.564289)	(0.550118,0.577274)
(0.496179,0.564289)	(0.52965,0.577274)
(0.792814,0.0623541)	(0.804966,0.0839848)
(0.792814,0.0839848)	(0.804966,0.129382)
(0.788746,0.0839848)	(0.792814,0.129382)
(0.252106,0.349114)	(0.255749,0.355418)
(0.252106,0.395145)	(0.259599,0.447408)
(0.247494,0.395145)	(0.252106,0.458435)
(0.942171,0.466233)	(0.951503,0.507913)
(0.942171,0.507913)	(0.951503,0.539272)
(0.933538,0.507913)	(0.942171,0.539272)
(0.16908,0.75137)	(0.202559,0.772142)
(0.16908,0.772142)	(0.202559,0.781331)
(0.159462,0.772142)	(0.16908,0.781331)
(0.260464,0.951823)	(0.274761,0.955161)
(0.260464,0.955161)	(0.274761,0.977745)
(0.19359,0.955161)	(0.196887,0.970166)
(0.146425,0.294101)	(0.149924,0.340825)
(0.146425,0.340825)	(0.149924,0.439507)
(0.143818,0.340825)	(0.146425,0.439507)
(0.559296,0.18839)	(0.575987,0.192813)
(0.559296,0.192813)	(0.569551,0.195873)
(0.46806,0.192813)	(0.500208,0.197466)
(0.331326,0.189071)	(0.334407,0.209037)
(0.331326,0.209037)	(0.334407,0.256266)
(0.328779,0.209037)	(0.331326,0.256266)
(0.34921,0.00407679)	(0.3495,0.0305279)
(0.34921,0.0305279)	(0.3495,0.111151)
(0.335472,0.0305279)	(0.34921,0.111151)
(0.409717,0.442889)	(0.416008,0.447874)
(0.409717,0.453631)	(0.439411,0.459388)
(0.376033,0.453631)	(0.409717,0.459388)
(0.233067,0.309519)	(0.23697,0.471226)
(0.233067,0.545505)	(0.247494,0.558389)
(0.23146,0.545505)	(0.233067,0.558389)
(0.289452,0.409582)	(0.290614,0.43739)
(0.289452,0.43739)	(0.290028,0.565331)
(0.287667,0.43739)	(0.288175,0.498158)
(0.500208,0.192813)	(0.559296,0.197466)
(0.500208,0.197466)	(0.559296,0.19946)
(0.46806,0.197466)	(0.500208,0.19946)
(0.230444,0.558389)	(0.23146,0.588039)
(0.230444,0.588039)	(0.23146,0.614083)
(0.228566,0.588039)	(0.230444,0.614083)
(0.797386,0.911639)	(0.863481,0.914647)
(0.797386,0.914647)	(0.863481,0.921987)
(0.797345,0.914647)	(0.797386,0.921987)
(0.450949,0.844716)	(0.47276,0.847649)
(0.450949,0.847649)	(0.47276,0.850416)
(0.418019,0.847649)	(0.450949,0.850416)
(0.175935,0.449932)	(0.176059,0.487332)
(0.175935,0.487332)	(0.176059,0.517401)
(0.15954,0.487332)	(0.175935,0.517401)
(0.886124,0.819665)	(0.953516,0.8204)
(0.886124,0.8204)	(0.953516,0.82064)
(0.757032,0.8204)	(0.886124,0.82064)
(0.348269,0.904092)	(0.411481,0.905248)
(0.348269,0.91868)	(0.462382,0.921987)
(0.326566,0.91868)	(0.348269,0.921987)
(0.00995242,0.266884)	(0.0634126,0.26706)
(0.00995242,0.26706)	(0.0634126,0.270061)
(0.00799558,0.26706)	(0.00995242,0.270061)
(0.0524413,0.598841)	(0.061153,0.612245)
(0.0524413,0.612245)	(0.061153,0.641865)
(0.0227203,0.612245)	(0.0524413,0.641865)
(0.720924,0.558857)	(0.725471,0.65168)
(0.720924,0.65168)	(0.725471,0.653898)
(0.70432,0.65168)	(0.720924,0.653898)
(0.168797,0.687299)	(0.201768,0.710048)
(0.168797,0.712028)	(0.214211,0.716219)
(0.165333,0.712028)	(0.168797,0.716219)
(0.2307,0.257778)	(0.23146,0.375017)
(0.2307,0.375017)	(0.23146,0.471871)
(0.230404,0.375017)	(0.2307,0.471871)
(0.903046,0.0285336)	(0.924071,0.0342565)
(0.903046,0.0342565)	(0.924071,0.0574001)
(0.871447,0.0342565)	(0.903046,0.0574001)
(0.760785,0.615038)	(0.8634,0.621519)
(0.760785,0.621519)	(0.8634,0.636783)
(0.732665,0.621519)	(0.760785,0.636783)
(0.442756,0.159247)	(0.510001,0.161077)
(0.442756,0.161077)	(0.510001,0.1692)
(0.437183,0.161077)	(0.442756,0.1692)
(0.352008,0.132178)	(0.366129,0.166291)
(0.352008,0.166291)	(0.366129,0.178316)
(0.339101,0.166291)	(0.352008,0.178316)
(0.429341,0.981162)	(0.441524,0.987229)
(0.429341,0.992463)	(0.487151,0.995494)
(0.403186,0.992463)	(0.429341,0.995494)
(0.684438,0.661681)	(0.825893,0.662148)
(0.684438,0.662148)	(0.825893,0.667462)
(0.676067,0.662148)	(0.684438,0.667462)
(0.77804,0)	(0.841241,0.0106399)
(0.77804,0.0106399)	(0.841241,0.0202457)
(0.693482,0.0106399)	(0.750192,0.0198608)
(0.40666,0.525447)	(0.422023,0.553682)
(0.40666,0.553682)	(0.422023,0.564448)
(0.402509,0.553682)	(0.40666,0.564448)
(0.761604,0.263289)	(0.806861,0.267262)
(0.761604,0.267262)	(0.764626,0.274259)
(0.757451,0.267262)	(0.761604,0.279131)
(0.0604089,0.41134)	(0.0758286,0.427544)
(0.0604089,0.427544)	(0.0758286,0.429362)
(0.0269248,0.427544)	(0.0604089,0.429362)
(0.190562,0.835009)	(0.209737,0.873501)
(0.190562,0.873501)	(0.209737,0.874652)
(0.135477,0.873501)	(0.190562,0.874652)
(0.258274,0.799718)	(0.260274,0.809666)
(0.258274,0.809666)	(0.260274,0.810321)
(0.206951,0.809666)	(0.258274,0.810321)
(0.475405,0.577274)	(0.48041,0.580497)
(0.475405,0.580497)	(0.478743,0.582416)
(0.453614,0.580497)	(0.475405,0.591146)
(0.921704,0.00678961)	(0.924071,0.0171031)
(0.921704,0.0171031)	(0.924071,0.0202457)
(0.90942,0.0171031)	(0.921704,0.0202457)
(0.23697,0.309519)	(0.247494,0.471226)
(0.23697,0.471226)	(0.247494,0.545505)
(0.233067,0.471226)	(0.23697,0.545505)
(0.299444,0.835009)	(0.326566,0.838589)
(0.299444,0.838589)	(0.302122,0.860191)
(0.209737,0.838589)	(0.299444,0.874652)
(0.92981,0.668929)	(0.936615,0.671153)
(0.92981,0.671153)	(0.936615,0.673004)
(0.905178,0.671153)	(0.92981,0.673004)
(0.131532,0.3925)	(0.135477,0.427142)
(0.131532,0.427142)	(0.134474,0.566876)
(0.131021,0.427142)	(0.131532,0.67165)
(0.663654,0.620595)	(0.701057,0.644124)
(0.663654,0.644124)	(0.701057,0.653898)
(0.626698,0.644124)	(0.663654,0.653898)
(0.240509,0.68844)	(0.258939,0.736753)
(0.240509,0.736753)	(0.258939,0.77667)
(0.22348,0.736753)	(0.240509,0.77667)
(0.72174,0.875132)	(1,0.88536)
(0.72174,0.88536)	(1,0.885854)
(0.586032,0.88536)	(0.72174,0.885854)
(0.217393,0.67531)	(0.217648,0.683632)
(0.217393,0.683632)	(0.217648,0.687299)
(0.165333,0.683632)	(0.217393,0.687299)
(0.377236,0.49339)	(0.402509,0.510546)
(0.377236,0.510546)	(0.402509,0.525447)
(0.375423,0.510546)	(0.377236,0.525447)
(0.189737,0.439507)	(0.196418,0.487782)
(0.189737,0.64307)	(0.201334,0.67531)
(0.187387,0.64307)	(0.189737,0.67531)
(0.14026,0.351008)	(0.141586,0.410017)
(0.14026,0.530874)	(0.143818,0.566149)
(0.13725,0.530874)	(0.14026,0.566149)
(0.434179,0.785653)	(0.442299,0.795298)
(0.434179,0.795298)	(0.442299,0.798177)
(0.375423,0.795298)	(0.434179,0.798177)
(0.570535,0.280201)	(0.607001,0.28875)
(0.570535,0.28875)	(0.607001,0.304279)
(0.553864,0.28875)	(0.570535,0.304279)
(0.205913,0.67531)	(0.217393,0.680355)
(0.205913,0.680355)	(0.217393,0.683632)
(0.165333,0.680355)	(0.205913,0.683632)
(0.848516,0)	(0.90942,0.00408439)
(0.848516,0.00408439)	(0.90942,0.00678961)
(0.841241,0.00408439)	(0.848516,0.00678961)
(0.288175,0.43739)	(0.289452,0.498158)
(0.288175,0.498158)	(0.289452,0.640665)
(0.287667,0.498158)	(0.288175,0.640665)
(0.443697,0.661681)	(0.479047,0.694051)
(0.443697,0.694051)	(0.479047,0.694343)
(0.40978,0.694051)	(0.443697,0.694343)
(0.039198,0.641865)	(0.061153,0.644842)
(0.039198,0.644842)	(0.061153,0.685409)
(0.0227203,0.644842)	(0.039198,0.685409)
(0.968944,0.333264)	(0.971353,0.381352)
(0.968944,0.381352)	(0.971353,0.387769)
(0.951503,0.381352)	(0.968944,0.387769)
(0.441524,0.981162)	(0.487151,0.987229)
(0.441524,0.987229)	(0.487151,0.992463)
(0.429341,0.987229)	(0.441524,0.992463)
(0.182581,0.295187)	(0.183045,0.298175)
(0.182581,0.298175)	(0.183045,0.313601)
(0.160772,0.298175)	(0.182581,0.313601)
(0.0306904,0.154711)	(0.043721,0.160581)
(0.0306904,0.160581)	(0.043721,0.16217)
(0,0.160581)	(0.0306904,0.16217)
(0.290028,0.43739)	(0.290614,0.565331)
(0.290028,0.565331)	(0.290614,0.640665)
(0.289452,0.565331)	(0.290028,0.640665)
(0.134474,0.427142)	(0.135477,0.566876)
(0.134474,0.566876)	(0.135477,0.67165)
(0.131532,0.566876)	(0.134474,0.67165)
(0.459682,0.555659)	(0.477637,0.575567)
(0.459682,0.575567)	(0.477637,0.577274)
(0.453614,0.575567)	(0.459682,0.577274)
(0.741069,0.655785)	(0.869161,0.659989)
(0.741069,0.659989)	(0.869161,0.66124)
(0.732665,0.659989)	(0.741069,0.66124)
(0.629455,0.00589395)	(0.633819,0.00968175)
(0.629455,0.00968175)	(0.633819,0.0265542)
(0.607001,0.00968175)	(0.629455,0.0265542)
(0.406955,0.0241759)	(0.446073,0.0352969)
(0.406955,0.0352969)	(0.439049,0.0415712)
(0.375423,0.0352969)	(0.406955,0.0424735)
(0.6538,0.331631)	(0.65428,0.333052)
(0.6538,0.333052)	(0.65428,0.333264)
(0.607001,0.333052)	(0.6538,0.333264)
(0.529121,0.620293)	(0.550118,0.656407)
(0.529121,0.656407)	(0.550118,0.661681)
(0.38687,0.656407)	(0.529121,0.661681)
(0.678665,0.989563)	(0.795337,0.991751)
(0.678665,0.991751)	(0.795337,0.995494)
(0.573945,0.991751)	(0.678665,0.995494)
(0.427704,0.820402)	(0.437039,0.828378)
(0.427704,0.828378)	(0.437039,0.829064)
(0.375423,0.828378)	(0.427704,0.829064)
(0.467233,0.49339)	(0.472024,0.498361)
(0.467233,0.498361)	(0.472024,0.502903)
(0.466973,0.498361)	(0.467233,0.502903)
(0.720231,0.558857)	(0.720924,0.588317)
(0.720231,0.588317)	(0.720924,0.65168)
(0.70432,0.588317)	(0.720231,0.65168)
(0.916733,0.325777)	(0.924071,0.330294)
(0.916733,0.330294)	(0.924071,0.331631)
(0.911618,0.330294)	(0.916733,0.331631)
(0.411481,0.904092)	(0.462382,0.905248)
(0.411481,0.905248)	(0.422158,0.913288)
(0.348269,0.905248)	(0.411481,0.91868)
(0.706519,0.71965)	(0.716434,0.724014)
(0.706519,0.724014)	(0.716434,0.727581)
(0.685369,0.724014)	(0.706519,0.727581)
(0.91288,0.161087)	(0.921278,0.16917)
(0.91288,0.16917)	(0.921278,0.229335)
(0.899335,0.16917)	(0.91288,0.229335)
(0.250357,0.558389)	(0.286111,0.602776)
(0.250357,0.602776)	(0.286111,0.650077)
(0.235718,0.602776)	(0.238739,0.640149)
(0.84358,0.737301)	(0.861852,0.741358)
(0.84358,0.75331)	(0.936615,0.762395)
(0.78974,0.75331)	(0.84358,0.762395)
(0.6842,0.057943)	(0.68691,0.139869)
(0.6842,0.143263)	(0.691667,0.204649)
(0.678846,0.143263)	(0.6842,0.204649)
(0.868509,0.16375)	(0.875637,0.210074)
(0.868509,0.210074)	(0.875637,0.212799)
(0.829628,0.210074)	(0.839368,0.210903)
(0.672,0.306147)	(0.694411,0.318347)
(0.672,0.323147)	(0.758043,0.331631)
(0.665493,0.323147)	(0.672,0.331631)
(0.694328,0.333389)	(0.762621,0.334672)
(0.694328,0.334672)	(0.762621,0.362684)
(0.635856,0.334672)	(0.694328,0.362684)
(0.614391,0.908464)	(0.633455,0.918352)
(0.614391,0.920957)	(0.637636,0.921987)
(0.462382,0.920957)	(0.614391,0.921987)
(0.740088,0.89959)	(0.863481,0.901074)
(0.740088,0.901074)	(0.863481,0.904092)
(0.543149,0.901074)	(0.740088,0.904092)
(0.255749,0.349114)	(0.268211,0.355418)
(0.255749,0.355418)	(0.268211,0.395145)
(0.252106,0.355418)	(0.255749,0.395145)
(0.13215,0.329017)	(0.132503,0.359474)
(0.13215,0.359474)	(0.132503,0.3925)
(0.131021,0.359474)	(0.13215,0.3925)
(0.287347,0.67531)	(0.298338,0.73264)
(0.287347,0.73264)	(0.298338,0.829064)
(0.286111,0.73264)	(0.287347,0.829064)
(0.871265,0.688272)	(0.926749,0.696768)
(0.871265,0.696768)	(0.926749,0.700724)
(0.729466,0.696768)	(0.871265,0.700724)
(0.806021,0.29671)	(0.821723,0.313954)
(0.806021,0.313954)	(0.821723,0.318201)
(0.805131,0.313954)	(0.806021,0.318201)
(0.0623539,0.463093)	(0.0882956,0.491256)
(0.0623539,0.491256)	(0.0882956,0.497114)
(0.0594368,0.491256)	(0.0623539,0.497114)
(0.971576,0.449858)	(0.97376,0.49323)
(0.971576,0.49323)	(0.972974,0.523233)
(0.971242,0.49323)	(0.971576,0.562052)
(0.714448,0.785653)	(0.734107,0.795975)
(0.714448,0.795975)	(0.734107,0.797135)
(0.66208,0.795975)	(0.714448,0.797135)
(0.592666,0.676604)	(0.598373,0.677874)
(0.592666,0.677874)	(0.598373,0.720586)
(0.591423,0.677874)	(0.592666,0.720586)
(0.705398,0.747867)	(0.746162,0.753083)
(0.705398,0.753083)	(0.746162,0.76355)
(0.685369,0.753083)	(0.705398,0.76355)
(0.240923,0.602776)	(0.250357,0.643245)
(0.240923,0.643245)	(0.250357,0.650077)
(0.235718,0.643245)	(0.240923,0.650077)
(0.361337,0.00407679)	(0.375423,0.066096)
(0.361337,0.066096)	(0.375423,0.0737945)
(0.360948,0.066096)	(0.361337,0.0737945)
(0.74732,0.580226)	(0.75026,0.589656)
(0.74732,0.589656)	(0.75026,0.595385)
(0.732665,0.589656)	(0.74732,0.595385)
(0.0562789,0.407478)	(0.0758286,0.409709)
(0.0562789,0.409709)	(0.0758286,0.41134)
(0.0269248,0.409709)	(0.0562789,0.41134)
(0.812621,0.321535)	(0.813472,0.322032)
(0.812621,0.322032)	(0.813472,0.331631)
(0.805131,0.322032)	(0.812621,0.331631)
(0.300992,0.931366)	(0.305531,0.945798)
(0.300992,0.945798)	(0.305531,0.96235)
(0.294204,0.945798)	(0.300992,0.96235)
(0.655475,0.175807)	(0.655801,0.203254)
(0.655475,0.203254)	(0.655801,0.221347)
(0.65428,0.203254)	(0.655475,0.221347)
(0.422158,0.905248)	(0.462382,0.913288)
(0.422158,0.913288)	(0.462382,0.91868)
(0.411481,0.913288)	(0.422158,0.91868)
(0.120967,0.685409)	(0.135477,0.703372)
(0.120967,0.703372)	(0.135477,0.835009)
(0.11126,0.703372)	(0.120967,0.835009)
(0.500699,0.577274)	(0.550118,0.58868)
(0.500699,0.58868)	(0.550118,0.591146)
(0.48041,0.58868)	(0.500699,0.591146)
(0.25225,0.267356)	(0.269459,0.294194)
(0.25225,0.294194)	(0.269459,0.309519)
(0.247494,0.294194)	(0.25225,0.309519)
(0.554348,0.173168)	(0.579181,0.184371)
(0.554348,0.184371)	(0.579181,0.18839)
(0.537046,0.184371)	(0.554348,0.18839)
(0.664561,0.52555)	(0.667479,0.527153)
(0.664561,0.527153)	(0.667479,0.620595)
(0.664324,0.527153)	(0.664561,0.620595)
(0.077441,0.534344)	(0.0784436,0.544885)
(0.077441,0.544885)	(0.0784436,0.562951)
(0.0630055,0.544885)	(0.0685017,0.549002)
(0.569551,0.192813)	(0.575987,0.195873)
(0.569551,0.195873)	(0.575987,0.19946)
(0.559296,0.195873)	(0.569551,0.19946)
(0.0591853,0.181307)	(0.0626186,0.229534)
(0.0591853,0.229534)	(0.0626186,0.231539)
(0.0584485,0.229534)	(0.0591853,0.231539)
(0.340874,0.382962)	(0.350319,0.480843)
(0.340874,0.480843)	(0.350319,0.511644)
(0.340012,0.480843)	(0.340874,0.511644)
(0.302122,0.838589)	(0.326566,0.860191)
(0.302122,0.860191)	(0.326566,0.874652)
(0.299444,0.860191)	(0.302122,0.874652)
(0.519156,0.26822)	(0.519235,0.285081)
(0.519156,0.285081)	(0.519235,0.297442)
(0.4528,0.285081)	(0.519156,0.297442)
(0.098898,0.410589)	(0.10175,0.451489)
(0.098898,0.451489)	(0.10175,0.646128)
(0.098249,0.451489)	(0.098898,0.646128)
(0.575587,0.908464)	(0.614391,0.912307)
(0.575587,0.912307)	(0.614391,0.920957)
(0.462382,0.912307)	(0.575587,0.920957)
(0.64601,0.890722)	(0.675601,0.896889)
(0.64601,0.896889)	(0.675601,0.89959)
(0.543149,0.896889)	(0.64601,0.89959)
(0.655476,0.057943)	(0.655801,0.0722603)
(0.655476,0.0722603)	(0.655801,0.149455)
(0.65444,0.0722603)	(0.655476,0.149455)
(0.196887,0.955161)	(0.260464,0.970166)
(0.196887,0.970166)	(0.260464,0.977745)
(0.19359,0.970166)	(0.196887,0.977745)
(0.569679,0.399193)	(0.593291,0.40425)
(0.569679,0.40425)	(0.579668,0.405303)
(0.516677,0.40425)	(0.560149,0.407281)
(0.541272,0.875132)	(0.586032,0.877956)
(0.541272,0.877956)	(0.586032,0.885854)
(0.329787,0.877956)	(0.541272,0.885854)
(0.485147,0.49339)	(0.496179,0.504942)
(0.485147,0.504942)	(0.496179,0.53105)
(0.48041,0.504942)	(0.485147,0.53105)
(0.711938,0.49339)	(0.725471,0.512032)
(0.711938,0.512032)	(0.725471,0.543573)
(0.702581,0.512032)	(0.711938,0.543573)
(0.196418,0.439507)	(0.201334,0.487782)
(0.196418,0.487782)	(0.201334,0.64307)
